kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,jumlah_penduduk_miskin,persen_penduduk_miskin,indeks_p1,indeks_p2,garis_kemiskinan
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,2007,82800,39.08,7.58,2.07,137123
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,2008,81100,37.14,12.74,4.91,175986
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,2009,76600,34.68,6.21,1.73,176438
53,Prov. Nusa Tenggara Timur,5302,Kab. Sumba Timur,2010,74100,32.41,5.02,1.18,199711
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,2007,111600,31.32,6.59,2.1,135118
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,2008,95600,26.95,6.46,1.76,155718
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,2009,90000,24.16,4.04,1.13,156269
53,Prov. Nusa Tenggara Timur,5303,Kab. Kupang,2010,63200,20.78,3.78,1.12,189489
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,2007,147500,37.43,7.21,1.97,108836
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,2008,130800,33.55,11.07,4.05,145298
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,2009,123400,31.14,7.24,2.48,148332
53,Prov. Nusa Tenggara Timur,5304,Kab. Timor Tengah Selatan,2010,126700,28.7,6.38,2.02,179865
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,2007,60400,30.12,4.76,1.16,125983
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,2008,55200,27.74,9.02,3.35,153615
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,2009,50600,24.96,4.92,1.5,161964
53,Prov. Nusa Tenggara Timur,5305,Kab. Timor Tengah Utara,2010,52300,22.72,4.28,1.24,196395
53,Prov. Nusa Tenggara Timur,5306,Kab. Belu,2007,83900,21.02,4.29,1.28,109619
53,Prov. Nusa Tenggara Timur,5306,Kab. Belu,2008,82700,19.69,7.5,3.04,149814
53,Prov. Nusa Tenggara Timur,5306,Kab. Belu,2009,77100,17.47,3.47,0.99,153931
53,Prov. Nusa Tenggara Timur,5306,Kab. Belu,2010,54700,15.48,2.73,0.66,186654
53,Prov. Nusa Tenggara Timur,5307,Kab. Alor,2007,48200,28.49,6.21,1.87,117417
53,Prov. Nusa Tenggara Timur,5307,Kab. Alor,2008,43200,25.14,7.75,2.77,141085
53,Prov. Nusa Tenggara Timur,5307,Kab. Alor,2009,39200,22.84,3.79,0.92,155095
53,Prov. Nusa Tenggara Timur,5307,Kab. Alor,2010,40300,21.16,4.47,1.36,175552
53,Prov. Nusa Tenggara Timur,5308,Kab. Lembata,2007,33500,34.45,6.82,1.96,138074
53,Prov. Nusa Tenggara Timur,5308,Kab. Lembata,2008,28800,29.24,8.5,2.66,167998
53,Prov. Nusa Tenggara Timur,5308,Kab. Lembata,2009,27000,26.39,4.01,0.99,176992
53,Prov. Nusa Tenggara Timur,5308,Kab. Lembata,2010,31600,26.74,6,1.86,200338
53,Prov. Nusa Tenggara Timur,5309,Kab. Flores Timur,2007,31200,14.38,2.07,0.46,122671
53,Prov. Nusa Tenggara Timur,5309,Kab. Flores Timur,2008,29300,13.21,4.11,1.49,146947
53,Prov. Nusa Tenggara Timur,5309,Kab. Flores Timur,2009,24800,11.04,1.19,0.21,147023
53,Prov. Nusa Tenggara Timur,5309,Kab. Flores Timur,2010,22400,9.61,1.27,0.25,166416
53,Prov. Nusa Tenggara Timur,5310,Kab. Sikka,2007,50500,19.15,2.72,0.75,110833
53,Prov. Nusa Tenggara Timur,5310,Kab. Sikka,2008,45900,17.34,7.38,3.45,147940
53,Prov. Nusa Tenggara Timur,5310,Kab. Sikka,2009,40500,15.35,3.74,1.41,154559
53,Prov. Nusa Tenggara Timur,5310,Kab. Sikka,2010,40300,13.38,2.93,0.88,174946
53,Prov. Nusa Tenggara Timur,5311,Kab. Ende,2007,46000,20.33,3.05,0.8,122705
53,Prov. Nusa Tenggara Timur,5311,Kab. Ende,2008,57500,24.87,7.16,2.39,156772
53,Prov. Nusa Tenggara Timur,5311,Kab. Ende,2009,51700,23.01,3.86,1.01,182813
53,Prov. Nusa Tenggara Timur,5311,Kab. Ende,2010,56500,21.64,3.94,1.08,206926
53,Prov. Nusa Tenggara Timur,5312,Kab. Ngada,2007,21800,17.28,2.6,0.57,120704
53,Prov. Nusa Tenggara Timur,5312,Kab. Ngada,2008,19400,15.49,4.61,1.54,146513
53,Prov. Nusa Tenggara Timur,5312,Kab. Ngada,2009,17300,13.54,1.98,0.44,163486
53,Prov. Nusa Tenggara Timur,5312,Kab. Ngada,2010,17200,12.05,1.47,0.29,185050
53,Prov. Nusa Tenggara Timur,5313,Kab. Manggarai,2007,150500,31.41,4.8,1.18,121699
53,Prov. Nusa Tenggara Timur,5313,Kab. Manggarai,2008,137800,28.57,7.66,2.28,157795
53,Prov. Nusa Tenggara Timur,5313,Kab. Manggarai,2009,66900,25.76,4.09,0.98,168898
53,Prov. Nusa Tenggara Timur,5313,Kab. Manggarai,2010,67100,22.9,3.57,0.85,191176
53,Prov. Nusa Tenggara Timur,5314,Kab. Rote Ndao,2007,30100,28.26,4.75,1.31,106273
53,Prov. Nusa Tenggara Timur,5314,Kab. Rote Ndao,2008,38800,36.58,10.7,4.25,146831
53,Prov. Nusa Tenggara Timur,5314,Kab. Rote Ndao,2009,37300,34.09,6.09,1.51,147436
53,Prov. Nusa Tenggara Timur,5314,Kab. Rote Ndao,2010,39600,32.79,6.81,2.17,178778
53,Prov. Nusa Tenggara Timur,5315,Kab. Manggarai Barat,2007,53500,27.96,4.97,1.2,115702
53,Prov. Nusa Tenggara Timur,5315,Kab. Manggarai Barat,2008,48300,25.05,7.84,2.73,145329
53,Prov. Nusa Tenggara Timur,5315,Kab. Manggarai Barat,2009,45900,22.96,3.32,0.78,161737
53,Prov. Nusa Tenggara Timur,5315,Kab. Manggarai Barat,2010,45400,20.39,3.22,0.82,183070
53,Prov. Nusa Tenggara Timur,5316,Kab. Sumba Tengah,2007,105100,43,7.36,1.76,116754
53,Prov. Nusa Tenggara Timur,5316,Kab. Sumba Tengah,2008,88600,36.45,16.22,7.64,179317
53,Prov. Nusa Tenggara Timur,5316,Kab. Sumba Tengah,2009,86300,34.27,5.57,1.33,184198
53,Prov. Nusa Tenggara Timur,5316,Kab. Sumba Tengah,2010,21300,34.02,4.92,1.07,164489
53,Prov. Nusa Tenggara Timur,5317,Kab. Sumba Barat Daya,2007,24300,43.16,8.36,2.19,123370
53,Prov. Nusa Tenggara Timur,5317,Kab. Sumba Barat Daya,2008,21500,38.65,7.88,2.21,144672
53,Prov. Nusa Tenggara Timur,5317,Kab. Sumba Barat Daya,2009,20800,35.83,8.34,3,145321
53,Prov. Nusa Tenggara Timur,5317,Kab. Sumba Barat Daya,2010,85100,29.87,4.5,1.11,208494
53,Prov. Nusa Tenggara Timur,5318,Kab. Nagekeo,2007,18900,16.05,2.37,0.57,142728
53,Prov. Nusa Tenggara Timur,5318,Kab. Nagekeo,2008,16800,14.53,3.32,0.88,158294
53,Prov. Nusa Tenggara Timur,5318,Kab. Nagekeo,2009,15600,13.03,1.7,0.38,160331
53,Prov. Nusa Tenggara Timur,5318,Kab. Nagekeo,2010,16600,12.7,2.64,0.88,181479
53,Prov. Nusa Tenggara Timur,5319,Kab. Manggarai Timur,2009,59000,25.51,4.4,1.14,161358
53,Prov. Nusa Tenggara Timur,5319,Kab. Manggarai Timur,2010,65800,25.93,5.02,1.4,182641
53,Prov. Nusa Tenggara Timur,5320,Kab. Sabu Raijua,2010,30600,41.13,9.78,3.28,193095
53,Prov. Nusa Tenggara Timur,5371,Kota Kupang,2007,20300,7.5,1.39,0.41,169511
53,Prov. Nusa Tenggara Timur,5371,Kota Kupang,2008,46100,14.66,4.98,1.91,252195
53,Prov. Nusa Tenggara Timur,5371,Kota Kupang,2009,35400,12.51,2.77,0.82,255060
53,Prov. Nusa Tenggara Timur,5371,Kota Kupang,2010,35700,10.56,1.96,0.58,309281
61,Prov. Kalimantan Barat,6101,Kab. Sambas,2007,73600,14,2.17,0.53,151593
61,Prov. Kalimantan Barat,6101,Kab. Sambas,2008,61500,11.51,2.19,0.67,163773
61,Prov. Kalimantan Barat,6101,Kab. Sambas,2009,53800,9.96,1.36,0.28,184496
61,Prov. Kalimantan Barat,6101,Kab. Sambas,2010,50000,10.08,1.43,0.3,203325
61,Prov. Kalimantan Barat,6102,Kab. Bengkayang,2007,25800,11.88,1.91,0.48,127347
61,Prov. Kalimantan Barat,6102,Kab. Bengkayang,2008,21100,9.41,1.8,0.46,146825
61,Prov. Kalimantan Barat,6102,Kab. Bengkayang,2009,17900,7.82,1.07,0.28,168633
61,Prov. Kalimantan Barat,6102,Kab. Bengkayang,2010,16800,7.81,1.36,0.36,185843
61,Prov. Kalimantan Barat,6103,Kab. Landak,2007,86300,24.95,4.67,1.24,136398
61,Prov. Kalimantan Barat,6103,Kab. Landak,2008,66000,18.65,3.85,1.14,163954
61,Prov. Kalimantan Barat,6103,Kab. Landak,2009,55800,15.48,2.83,0.82,170610
61,Prov. Kalimantan Barat,6103,Kab. Landak,2010,46500,14.05,2.05,0.45,188022
61,Prov. Kalimantan Barat,6104,Kab. Pontianak,2007,62700,8.26,0.75,0.11,138910
61,Prov. Kalimantan Barat,6104,Kab. Pontianak,2008,54500,7.03,1.16,0.28,164604
61,Prov. Kalimantan Barat,6104,Kab. Pontianak,2009,13100,5.46,0.9,0.24,162518
61,Prov. Kalimantan Barat,6104,Kab. Pontianak,2010,15000,6.41,0.83,0.18,180322
61,Prov. Kalimantan Barat,6105,Kab. Sanggau,2007,33000,7.97,1.02,0.23,128112
61,Prov. Kalimantan Barat,6105,Kab. Sanggau,2008,26500,6.25,1.39,0.37,141341
61,Prov. Kalimantan Barat,6105,Kab. Sanggau,2009,19900,4.62,0.66,0.13,150982
61,Prov. Kalimantan Barat,6105,Kab. Sanggau,2010,20500,5.02,0.67,0.15,167522
61,Prov. Kalimantan Barat,6106,Kab. Ketapang,2007,78000,17.94,2.61,0.64,162412
61,Prov. Kalimantan Barat,6106,Kab. Ketapang,2008,67700,15.21,3.47,1.02,178060
61,Prov. Kalimantan Barat,6106,Kab. Ketapang,2009,59600,13.08,1.86,0.41,203276
61,Prov. Kalimantan Barat,6106,Kab. Ketapang,2010,58500,13.67,2.48,0.69,225545
61,Prov. Kalimantan Barat,6107,Kab. Sintang,2007,66200,17.1,2.72,0.72,169606
61,Prov. Kalimantan Barat,6107,Kab. Sintang,2008,54100,13.61,3.26,0.93,182626
61,Prov. Kalimantan Barat,6107,Kab. Sintang,2009,46900,11.55,1.53,0.36,228791
61,Prov. Kalimantan Barat,6107,Kab. Sintang,2010,35500,9.76,1.32,0.31,253855
61,Prov. Kalimantan Barat,6108,Kab. Kapuas Hulu,2007,34800,15.05,2.53,0.59,149409
61,Prov. Kalimantan Barat,6108,Kab. Kapuas Hulu,2008,27300,11.44,2.21,0.66,163380
61,Prov. Kalimantan Barat,6108,Kab. Kapuas Hulu,2009,24100,9.93,1.3,0.28,199981
61,Prov. Kalimantan Barat,6108,Kab. Kapuas Hulu,2010,25300,11.39,1.73,0.55,221889
61,Prov. Kalimantan Barat,6109,Kab. Sekadau,2007,19300,10.25,1.66,0.41,121997
61,Prov. Kalimantan Barat,6109,Kab. Sekadau,2008,14800,7.66,2.05,0.69,137343
61,Prov. Kalimantan Barat,6109,Kab. Sekadau,2009,12600,6.42,1.18,0.39,156290
61,Prov. Kalimantan Barat,6109,Kab. Sekadau,2010,12300,6.77,0.8,0.17,173411
61,Prov. Kalimantan Barat,6110,Kab. Melawi,2007,35000,19.5,2.3,0.41,178205
61,Prov. Kalimantan Barat,6110,Kab. Melawi,2008,27100,14.8,6.04,2.54,204947
61,Prov. Kalimantan Barat,6110,Kab. Melawi,2009,23500,12.62,2.27,0.67,227859
61,Prov. Kalimantan Barat,6110,Kab. Melawi,2010,24800,13.76,1.88,0.37,252821
61,Prov. Kalimantan Barat,6111,Kab. Kayong Utara,2007,18700,18.9,3.54,0.75,113215
61,Prov. Kalimantan Barat,6111,Kab. Kayong Utara,2008,14400,14.5,3.48,1.04,136037
61,Prov. Kalimantan Barat,6111,Kab. Kayong Utara,2009,12500,12.43,1.42,0.25,143177
61,Prov. Kalimantan Barat,6111,Kab. Kayong Utara,2010,11200,11.68,1.38,0.23,158862
61,Prov. Kalimantan Barat,6112,Kab. Kubu Raya,2009,37100,6.78,1.05,0.26,177219
61,Prov. Kalimantan Barat,6112,Kab. Kubu Raya,2010,35900,7.14,1.06,0.24,196633
61,Prov. Kalimantan Barat,6171,Kota Pontianak,2007,37700,6.77,0.57,0.13,169342
61,Prov. Kalimantan Barat,6171,Kota Pontianak,2008,52800,9.29,1.94,0.64,193984
61,Prov. Kalimantan Barat,6171,Kota Pontianak,2009,36600,6.38,1.15,0.39,218802
61,Prov. Kalimantan Barat,6171,Kota Pontianak,2010,36600,6.62,1.26,0.33,242772
61,Prov. Kalimantan Barat,6172,Kota Singkawang,2007,13100,7.02,0.76,0.16,164997
61,Prov. Kalimantan Barat,6172,Kota Singkawang,2008,15100,7.89,1.33,0.31,194818
61,Prov. Kalimantan Barat,6172,Kota Singkawang,2009,12000,6.2,1.23,0.48,215272
61,Prov. Kalimantan Barat,6172,Kota Singkawang,2010,11400,6.12,0.71,0.13,237245
62,Prov. Kalimantan Tengah,6201,Kab. Kotawaringin Barat,2007,20000,8.66,1.73,0.46,166497
62,Prov. Kalimantan Tengah,6201,Kab. Kotawaringin Barat,2008,19600,7.76,1.21,0.27,186618
62,Prov. Kalimantan Tengah,6201,Kab. Kotawaringin Barat,2009,17800,6.87,1.09,0.27,212060
62,Prov. Kalimantan Tengah,6201,Kab. Kotawaringin Barat,2010,16500,6.97,1.39,0.46,238987
62,Prov. Kalimantan Tengah,6202,Kab. Kotawaringin Timur,2007,40400,11.33,1.58,0.36,173717
62,Prov. Kalimantan Tengah,6202,Kab. Kotawaringin Timur,2008,38000,10.4,2.1,0.52,217684
62,Prov. Kalimantan Tengah,6202,Kab. Kotawaringin Timur,2009,30800,8.21,1.22,0.27,219104
62,Prov. Kalimantan Tengah,6202,Kab. Kotawaringin Timur,2010,31400,8.36,1.19,0.31,246925
62,Prov. Kalimantan Tengah,6203,Kab. Kapuas,2007,36800,9.3,1.01,0.19,125410
62,Prov. Kalimantan Tengah,6203,Kab. Kapuas,2008,31700,8.25,1.34,0.32,166944
62,Prov. Kalimantan Tengah,6203,Kab. Kapuas,2009,25000,6.34,0.98,0.23,169307
62,Prov. Kalimantan Tengah,6203,Kab. Kapuas,2010,23400,7.11,1.48,0.48,195064
62,Prov. Kalimantan Tengah,6204,Kab. Barito Selatan,2007,14300,10.43,1.33,0.26,179841
62,Prov. Kalimantan Tengah,6204,Kab. Barito Selatan,2008,13300,9.25,1.53,0.32,213197
62,Prov. Kalimantan Tengah,6204,Kab. Barito Selatan,2009,12000,8.14,1.02,0.22,227118
62,Prov. Kalimantan Tengah,6204,Kab. Barito Selatan,2010,10600,8.56,1.35,0.34,261670
62,Prov. Kalimantan Tengah,6205,Kab. Barito Utara,2007,11100,8.61,0.84,0.12,177714
62,Prov. Kalimantan Tengah,6205,Kab. Barito Utara,2008,9900,7.56,1.43,0.33,206022
62,Prov. Kalimantan Tengah,6205,Kab. Barito Utara,2009,8700,6.43,0.88,0.19,232267
62,Prov. Kalimantan Tengah,6205,Kab. Barito Utara,2010,8700,7.18,0.75,0.14,267603
62,Prov. Kalimantan Tengah,6206,Kab. Sukamara,2007,3700,9,1.15,0.24,207268
62,Prov. Kalimantan Tengah,6206,Kab. Sukamara,2008,3400,7.92,2.08,0.58,230697
62,Prov. Kalimantan Tengah,6206,Kab. Sukamara,2009,2600,5.91,1,0.3,240051
62,Prov. Kalimantan Tengah,6206,Kab. Sukamara,2010,3000,6.63,0.87,0.2,270532
62,Prov. Kalimantan Tengah,6207,Kab. Lamandau,2007,4800,7.76,0.92,0.15,188940
62,Prov. Kalimantan Tengah,6207,Kab. Lamandau,2008,4600,6.97,1.44,0.36,214994
62,Prov. Kalimantan Tengah,6207,Kab. Lamandau,2009,3800,5.57,0.75,0.21,219016
62,Prov. Kalimantan Tengah,6207,Kab. Lamandau,2010,3700,5.81,0.72,0.14,246826
62,Prov. Kalimantan Tengah,6208,Kab. Seruyan,2007,13400,11.25,1.84,0.41,147397
62,Prov. Kalimantan Tengah,6208,Kab. Seruyan,2008,13000,10.21,1.19,0.22,178657
62,Prov. Kalimantan Tengah,6208,Kab. Seruyan,2009,11500,8.84,1.49,0.41,225683
62,Prov. Kalimantan Tengah,6208,Kab. Seruyan,2010,14000,9.98,1.43,0.32,254340
62,Prov. Kalimantan Tengah,6209,Kab. Katingan,2007,13000,8.68,0.94,0.17,165750
62,Prov. Kalimantan Tengah,6209,Kab. Katingan,2008,11900,7.74,1.03,0.2,192808
62,Prov. Kalimantan Tengah,6209,Kab. Katingan,2009,11100,7,0.6,0.1,234586
62,Prov. Kalimantan Tengah,6209,Kab. Katingan,2010,10700,7.56,1.43,0.36,264373
62,Prov. Kalimantan Tengah,6210,Kab. Pulang Pisau,2007,12000,9.18,1.78,0.47,155334
62,Prov. Kalimantan Tengah,6210,Kab. Pulang Pisau,2008,11100,8.2,1.35,0.37,205288
62,Prov. Kalimantan Tengah,6210,Kab. Pulang Pisau,2009,8700,6.23,0.84,0.17,210428
62,Prov. Kalimantan Tengah,6210,Kab. Pulang Pisau,2010,7400,6.18,0.58,0.08,242441
62,Prov. Kalimantan Tengah,6211,Kab. Gunung Mas,2007,9000,9.29,1.32,0.32,182124
62,Prov. Kalimantan Tengah,6211,Kab. Gunung Mas,2008,8700,8.32,0.96,0.23,190043
62,Prov. Kalimantan Tengah,6211,Kab. Gunung Mas,2009,7900,7.43,0.91,0.2,216805
62,Prov. Kalimantan Tengah,6211,Kab. Gunung Mas,2010,7800,8.06,0.91,0.16,249789
62,Prov. Kalimantan Tengah,6212,Kab. Barito Timur,2007,11600,12.34,1.8,0.42,190296
62,Prov. Kalimantan Tengah,6212,Kab. Barito Timur,2008,11000,11.09,2.97,0.89,232539
62,Prov. Kalimantan Tengah,6212,Kab. Barito Timur,2009,9400,9.24,1.55,0.41,250920
62,Prov. Kalimantan Tengah,6212,Kab. Barito Timur,2010,10200,10.5,1.58,0.4,289094
62,Prov. Kalimantan Tengah,6213,Kab. Murung Raya,2007,8700,8.91,0.9,0.12,164753
62,Prov. Kalimantan Tengah,6213,Kab. Murung Raya,2008,8000,7.95,1.16,0.18,210392
62,Prov. Kalimantan Tengah,6213,Kab. Murung Raya,2009,7200,6.94,0.76,0.19,236786
62,Prov. Kalimantan Tengah,6213,Kab. Murung Raya,2010,6900,7.05,0.43,0.05,272809
62,Prov. Kalimantan Tengah,6271,Kota Palangka Raya,2007,11700,5.75,0.73,0.16,164665
62,Prov. Kalimantan Tengah,6271,Kota Palangka Raya,2008,9900,4.64,1.05,0.28,191951
62,Prov. Kalimantan Tengah,6271,Kota Palangka Raya,2009,10400,4.76,0.79,0.17,193662
62,Prov. Kalimantan Tengah,6271,Kota Palangka Raya,2010,11700,5.31,0.71,0.16,223125
63,Prov. Kalimantan Selatan,6301,Kab. Tanah Laut,2007,19800,7.62,1.21,0.27,177557
63,Prov. Kalimantan Selatan,6301,Kab. Tanah Laut,2008,16100,6.06,1.54,0.41,215687
63,Prov. Kalimantan Selatan,6301,Kab. Tanah Laut,2009,13900,5.11,0.61,0.12,216687
63,Prov. Kalimantan Selatan,6301,Kab. Tanah Laut,2010,15200,5.12,0.65,0.13,246580
63,Prov. Kalimantan Selatan,6302,Kota Baru,2007,22900,8.61,1.4,0.35,159304
63,Prov. Kalimantan Selatan,6302,Kota Baru,2008,18400,6.75,1.25,0.33,183271
63,Prov. Kalimantan Selatan,6302,Kota Baru,2009,15400,5.55,1.01,0.25,202613
63,Prov. Kalimantan Selatan,6302,Kota Baru,2010,15900,5.45,0.83,0.18,230564
63,Prov. Kalimantan Selatan,6303,Kab. Banjar,2007,20000,4.24,0.52,0.14,142893
63,Prov. Kalimantan Selatan,6303,Kab. Banjar,2008,17800,3.68,0.59,0.11,164654
63,Prov. Kalimantan Selatan,6303,Kab. Banjar,2009,18200,3.69,0.45,0.14,202784
63,Prov. Kalimantan Selatan,6303,Kab. Banjar,2010,17000,3.34,0.48,0.11,230759
63,Prov. Kalimantan Selatan,6304,Kab. Barito Kuala,2007,21500,8.17,0.98,0.19,140589
63,Prov. Kalimantan Selatan,6304,Kab. Barito Kuala,2008,19300,7.18,1.15,0.28,160183
63,Prov. Kalimantan Selatan,6304,Kab. Barito Kuala,2009,15300,5.61,0.99,0.24,162845
63,Prov. Kalimantan Selatan,6304,Kab. Barito Kuala,2010,15800,5.72,0.61,0.12,185310
63,Prov. Kalimantan Selatan,6305,Kab. Tapin,2007,12500,8.42,1.63,0.47,158375
63,Prov. Kalimantan Selatan,6305,Kab. Tapin,2008,9200,6.1,1.14,0.28,181842
63,Prov. Kalimantan Selatan,6305,Kab. Tapin,2009,7500,4.93,0.75,0.19,193902
63,Prov. Kalimantan Selatan,6305,Kab. Tapin,2010,9400,5.57,0.81,0.18,220652
63,Prov. Kalimantan Selatan,6306,Kab. Hulu Sungai Selatan,2007,19600,9.68,1.26,0.25,166073
63,Prov. Kalimantan Selatan,6306,Kab. Hulu Sungai Selatan,2008,19200,9.32,2.55,0.76,223001
63,Prov. Kalimantan Selatan,6306,Kab. Hulu Sungai Selatan,2009,15200,7.32,1.03,0.25,225737
63,Prov. Kalimantan Selatan,6306,Kab. Hulu Sungai Selatan,2010,16300,7.66,0.87,0.18,256878
63,Prov. Kalimantan Selatan,6307,Kab. Hulu Sungai Tengah,2007,19300,8.14,1.26,0.33,155030
63,Prov. Kalimantan Selatan,6307,Kab. Hulu Sungai Tengah,2008,17200,7.12,0.88,0.15,181999
63,Prov. Kalimantan Selatan,6307,Kab. Hulu Sungai Tengah,2009,13900,5.73,0.95,0.22,183902
63,Prov. Kalimantan Selatan,6307,Kab. Hulu Sungai Tengah,2010,15400,6.31,0.99,0.28,209272
63,Prov. Kalimantan Selatan,6308,Kab. Hulu Sungai Utara,2007,23300,11.16,1.35,0.25,150275
63,Prov. Kalimantan Selatan,6308,Kab. Hulu Sungai Utara,2008,18200,8.53,1.56,0.37,182758
63,Prov. Kalimantan Selatan,6308,Kab. Hulu Sungai Utara,2009,15700,7.29,1.01,0.26,216012
63,Prov. Kalimantan Selatan,6308,Kab. Hulu Sungai Utara,2010,16200,7.76,0.71,0.11,245812
63,Prov. Kalimantan Selatan,6309,Kab. Tabalong,2007,21100,11.25,1.23,0.22,171912
63,Prov. Kalimantan Selatan,6309,Kab. Tabalong,2008,15500,8.13,2.03,0.56,213778
63,Prov. Kalimantan Selatan,6309,Kab. Tabalong,2009,13200,6.83,1.08,0.33,220762
63,Prov. Kalimantan Selatan,6309,Kab. Tabalong,2010,14400,6.53,0.8,0.17,251217
63,Prov. Kalimantan Selatan,6310,Kab. Tanah Bumbu,2007,17800,8.22,1.72,0.54,171554
63,Prov. Kalimantan Selatan,6310,Kab. Tanah Bumbu,2008,12900,5.79,1.38,0.37,210113
63,Prov. Kalimantan Selatan,6310,Kab. Tanah Bumbu,2009,13500,5.89,1.06,0.29,219492
63,Prov. Kalimantan Selatan,6310,Kab. Tanah Bumbu,2010,17500,6.48,0.88,0.22,249772
63,Prov. Kalimantan Selatan,6311,Kab. Balangan,2007,11500,11.35,1.53,0.39,160617
63,Prov. Kalimantan Selatan,6311,Kab. Balangan,2008,7800,7.75,1.35,0.4,171662
63,Prov. Kalimantan Selatan,6311,Kab. Balangan,2009,7300,7.22,0.74,0.13,198968
63,Prov. Kalimantan Selatan,6311,Kab. Balangan,2010,8700,7.74,1.03,0.21,226416
63,Prov. Kalimantan Selatan,6371,Kota Banjarmasin,2007,17600,2.9,0.17,0.03,149229
63,Prov. Kalimantan Selatan,6371,Kota Banjarmasin,2008,29500,4.77,0.78,0.21,192280
63,Prov. Kalimantan Selatan,6371,Kota Banjarmasin,2009,30300,4.8,0.64,0.15,235341
63,Prov. Kalimantan Selatan,6371,Kota Banjarmasin,2010,31600,5.04,0.69,0.14,267807
63,Prov. Kalimantan Selatan,6372,Kota Banjar Baru,2007,6600,4.08,0.56,0.12,164111
63,Prov. Kalimantan Selatan,6372,Kota Banjar Baru,2008,10100,6.07,1.03,0.26,218949
63,Prov. Kalimantan Selatan,6372,Kota Banjar Baru,2009,8800,5.2,0.84,0.22,267867
63,Prov. Kalimantan Selatan,6372,Kota Banjar Baru,2010,12000,5.98,1.35,0.42,304820
64,Prov. Kalimantan Timur,6401,Kab. Pasir,2007,28000,16,2.53,0.61,162996
64,Prov. Kalimantan Timur,6401,Kab. Pasir,2008,19700,10.97,2.82,0.94,182782
64,Prov. Kalimantan Timur,6401,Kab. Pasir,2009,18400,10.11,1.45,0.34,223208
64,Prov. Kalimantan Timur,6401,Kab. Pasir,2010,22100,9.48,2.4,0.95,248795
64,Prov. Kalimantan Timur,6402,Kab. Kutai Barat,2007,21500,14.04,2.68,0.83,212225
64,Prov. Kalimantan Timur,6402,Kab. Kutai Barat,2008,16700,10.6,2.4,0.7,239906
64,Prov. Kalimantan Timur,6402,Kab. Kutai Barat,2009,14300,8.97,1.54,0.42,245687
64,Prov. Kalimantan Timur,6402,Kab. Kutai Barat,2010,16500,9.9,1.84,0.51,273851
64,Prov. Kalimantan Timur,6403,Kab. Kutai Kartanegara,2007,63500,12.59,2.27,0.63,217131
64,Prov. Kalimantan Timur,6403,Kab. Kutai Kartanegara,2008,48200,9.29,2.27,0.73,247848
64,Prov. Kalimantan Timur,6403,Kab. Kutai Kartanegara,2009,42500,8.03,1.34,0.4,248209
64,Prov. Kalimantan Timur,6403,Kab. Kutai Kartanegara,2010,54700,8.68,1.38,0.32,272835
64,Prov. Kalimantan Timur,6404,Kab. Kutai Timur,2007,31700,17.51,3.16,0.85,232968
64,Prov. Kalimantan Timur,6404,Kab. Kutai Timur,2008,24800,13.2,3.56,1.12,257155
64,Prov. Kalimantan Timur,6404,Kab. Kutai Timur,2009,22900,11.88,1.71,0.38,273021
64,Prov. Kalimantan Timur,6404,Kab. Kutai Timur,2010,29200,11.38,2.07,0.64,300108
64,Prov. Kalimantan Timur,6405,Kab. Berau,2007,14600,9.27,1.74,0.47,218137
64,Prov. Kalimantan Timur,6405,Kab. Berau,2008,9600,5.81,1.72,0.59,259227
64,Prov. Kalimantan Timur,6405,Kab. Berau,2009,10100,5.9,1.11,0.32,279428
64,Prov. Kalimantan Timur,6405,Kab. Berau,2010,11900,6.6,0.76,0.17,302117
64,Prov. Kalimantan Timur,6406,Kab. Malinau,2007,12900,23.6,4.21,1.06,281406
64,Prov. Kalimantan Timur,6406,Kab. Malinau,2008,10700,18.24,6.58,2.48,285195
64,Prov. Kalimantan Timur,6406,Kab. Malinau,2009,10300,16.55,2.41,0.56,289548
64,Prov. Kalimantan Timur,6406,Kab. Malinau,2010,9600,15.29,2.36,0.67,318275
64,Prov. Kalimantan Timur,6407,Kab. Bulungan,2007,24000,22.31,3.22,0.73,179744
64,Prov. Kalimantan Timur,6407,Kab. Bulungan,2008,19300,17.14,4.49,1.53,199736
64,Prov. Kalimantan Timur,6407,Kab. Bulungan,2009,16500,15.96,2.96,0.82,229979
64,Prov. Kalimantan Timur,6407,Kab. Bulungan,2010,16600,14.57,2.33,0.59,248653
64,Prov. Kalimantan Timur,6408,Kab. Nunukan,2007,24600,20.02,4.87,1.55,169476
